|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                                                                             WALL CLOCK TIME (VIA SAMPLING)                                                                                                             |
|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                          LABEL                                                           | COUNT  | DEPTH  |       METRIC        | UNITS  |    SUM     |   MEAN   |   MIN    |   MAX    |   VAR    | STDDEV   | % SELF |
|--------------------------------------------------------------------------------------------------------------------------|--------|--------|---------------------|--------|------------|----------|----------|----------|----------|----------|--------|
| |00>>> __libc_start_main                                                                                                 | 137314 |      0 | sampling_wall_clock | sec    | 299.797928 | 0.002183 | 0.000029 | 0.637150 | 0.000007 | 0.002718 |    0.0 |
| |04>>>       |___sigaction                                                                                               | 139430 |      4 | sampling_wall_clock | sec    | 299.652084 | 0.002149 | 0.000022 | 0.500104 | 0.000003 | 0.001649 |  100.0 |
| |04>>>     |___sigaction                                                                                                 |      4 |      3 | sampling_wall_clock | sec    |   0.007995 | 0.001999 | 0.001995 | 0.002000 | 0.000000 | 0.000002 |  100.0 |
| |05>>> pthread_condattr_setpshared                                                                                       | 137696 |      0 | sampling_wall_clock | sec    | 299.654051 | 0.002176 | 0.000021 | 0.500101 | 0.000003 | 0.001703 |    0.0 |
| |05>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 137696 |      1 | sampling_wall_clock | sec    | 299.654051 | 0.002176 | 0.000021 | 0.500101 | 0.000003 | 0.001703 |    0.0 |
| |05>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 137696 |      2 | sampling_wall_clock | sec    | 299.654051 | 0.002176 | 0.000021 | 0.500101 | 0.000003 | 0.001703 |    0.0 |
| |05>>>     |_omp_fulfill_event                                                                                           | 137681 |      3 | sampling_wall_clock | sec    | 299.624330 | 0.002176 | 0.000021 | 0.500101 | 0.000003 | 0.001703 |    0.0 |
| |05>>>       |___sigaction                                                                                               | 137681 |      4 | sampling_wall_clock | sec    | 299.624330 | 0.002176 | 0.000021 | 0.500101 | 0.000003 | 0.001703 |  100.0 |
| |05>>>     |___sigaction                                                                                                 |     15 |      3 | sampling_wall_clock | sec    |   0.029721 | 0.001981 | 0.000042 | 0.005650 | 0.000001 | 0.001213 |  100.0 |
| |06>>> pthread_condattr_setpshared                                                                                       | 139083 |      0 | sampling_wall_clock | sec    | 299.650044 | 0.002154 | 0.000023 | 0.500067 | 0.000003 | 0.001660 |    0.0 |
| |06>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139083 |      1 | sampling_wall_clock | sec    | 299.650044 | 0.002154 | 0.000023 | 0.500067 | 0.000003 | 0.001660 |    0.0 |
