|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                                                                              CPU CLOCK TIME (VIA SAMPLING)                                                                                                            |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                          LABEL                                                           | COUNT  | DEPTH  |       METRIC       | UNITS  |    SUM     |   MEAN   |   MIN    |   MAX    |   VAR    | STDDEV   | % SELF |
|--------------------------------------------------------------------------------------------------------------------------|--------|--------|--------------------|--------|------------|----------|----------|----------|----------|----------|--------|
| |00>>> __libc_start_main                                                                                                 | 137314 |      0 | sampling_cpu_clock | sec    | 256.949375 | 0.001871 | 0.000000 | 0.011581 | 0.000000 | 0.000381 |    0.0 |
| |09>>>       |___sigaction                                                                                               | 139602 |      4 | sampling_cpu_clock | sec    | 260.834506 | 0.001868 | 0.000013 | 0.440742 | 0.000002 | 0.001234 |  100.0 |
| |09>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      1 |      4 | sampling_cpu_clock | sec    |   0.001713 | 0.001713 | 0.001713 | 0.001713 | 0.000000 | 0.000000 |    0.0 |
| |09>>>         |___sigaction                                                                                             |      1 |      5 | sampling_cpu_clock | sec    |   0.001713 | 0.001713 | 0.001713 | 0.001713 | 0.000000 | 0.000000 |  100.0 |
| |09>>>     |___sigaction                                                                                                 |     13 |      3 | sampling_cpu_clock | sec    |   0.022083 | 0.001699 | 0.000022 | 0.002017 | 0.000000 | 0.000705 |  100.0 |
| |10>>> pthread_condattr_setpshared                                                                                       | 139243 |      0 | sampling_cpu_clock | sec    | 259.805543 | 0.001866 | 0.000013 | 0.454919 | 0.000002 | 0.001275 |    0.0 |
| |10>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139243 |      1 | sampling_cpu_clock | sec    | 259.805543 | 0.001866 | 0.000013 | 0.454919 | 0.000002 | 0.001275 |    0.0 |
| |10>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139243 |      2 | sampling_cpu_clock | sec    | 259.805543 | 0.001866 | 0.000013 | 0.454919 | 0.000002 | 0.001275 |    0.0 |
| |10>>>     |_omp_fulfill_event                                                                                           | 139233 |      3 | sampling_cpu_clock | sec    | 259.787261 | 0.001866 | 0.000013 | 0.454919 | 0.000002 | 0.001275 |    0.0 |
| |10>>>       |___sigaction                                                                                               | 139230 |      4 | sampling_cpu_clock | sec    | 259.785063 | 0.001866 | 0.000013 | 0.454919 | 0.000002 | 0.001275 |  100.0 |
| |10>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      3 |      4 | sampling_cpu_clock | sec    |   0.002198 | 0.000733 | 0.000015 | 0.001952 | 0.000001 | 0.001062 |    0.0 |
| |10>>>         |___sigaction                                                                                             |      3 |      5 | sampling_cpu_clock | sec    |   0.002198 | 0.000733 | 0.000015 | 0.001952 | 0.000001 | 0.001062 |  100.0 |
| |10>>>     |___sigaction                                                                                                 |     10 |      3 | sampling_cpu_clock | sec    |   0.018281 | 0.001828 | 0.000734 | 0.002015 | 0.000000 | 0.000411 |  100.0 |
| |11>>> pthread_condattr_setpshared                                                                                       | 139102 |      0 | sampling_cpu_clock | sec    | 258.569189 | 0.001859 | 0.000013 | 0.465285 | 0.000002 | 0.001308 |    0.0 |
| |11>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139102 |      1 | sampling_cpu_clock | sec    | 258.569189 | 0.001859 | 0.000013 | 0.465285 | 0.000002 | 0.001308 |    0.0 |
| |11>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139102 |      2 | sampling_cpu_clock | sec    | 258.569189 | 0.001859 | 0.000013 | 0.465285 | 0.000002 | 0.001308 |    0.0 |
| |11>>>     |_omp_fulfill_event                                                                                           | 139090 |      3 | sampling_cpu_clock | sec    | 258.548108 | 0.001859 | 0.000013 | 0.465285 | 0.000002 | 0.001308 |    0.0 |
| |11>>>       |___sigaction                                                                                               | 139090 |      4 | sampling_cpu_clock | sec    | 258.548108 | 0.001859 | 0.000013 | 0.465285 | 0.000002 | 0.001308 |  100.0 |
| |11>>>     |___sigaction                                                                                                 |     12 |      3 | sampling_cpu_clock | sec    |   0.021081 | 0.001757 | 0.000062 | 0.002003 | 0.000000 | 0.000561 |  100.0 |
| |12>>> pthread_condattr_setpshared                                                                                       | 138770 |      0 | sampling_cpu_clock | sec    | 258.370819 | 0.001862 | 0.000013 | 0.449094 | 0.000002 | 0.001262 |    0.0 |
| |12>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 138770 |      1 | sampling_cpu_clock | sec    | 258.370819 | 0.001862 | 0.000013 | 0.449094 | 0.000002 | 0.001262 |    0.0 |
| |12>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 138770 |      2 | sampling_cpu_clock | sec    | 258.370819 | 0.001862 | 0.000013 | 0.449094 | 0.000002 | 0.001262 |    0.0 |
| |12>>>     |_omp_fulfill_event                                                                                           | 138757 |      3 | sampling_cpu_clock | sec    | 258.347809 | 0.001862 | 0.000013 | 0.449094 | 0.000002 | 0.001262 |    0.0 |
| |12>>>       |___sigaction                                                                                               | 138754 |      4 | sampling_cpu_clock | sec    | 258.345503 | 0.001862 | 0.000013 | 0.449094 | 0.000002 | 0.001262 |  100.0 |
| |12>>>       |_transport(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >... |      1 |      4 | sampling_cpu_clock | sec    |   0.000049 | 0.000049 | 0.000049 | 0.000049 | 0.000000 | 0.000000 |    0.0 |
| |12>>>         |___sigaction                                                                                             |      1 |      5 | sampling_cpu_clock | sec    |   0.000049 | 0.000049 | 0.000049 | 0.000049 | 0.000000 | 0.000000 |  100.0 |
| |12>>>       |_project(std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, std:... |      1 |      4 | sampling_cpu_clock | sec    |   0.000457 | 0.000457 | 0.000457 | 0.000457 | 0.000000 | 0.000000 |    0.0 |
| |12>>>         |___sigaction                                                                                             |      1 |      5 | sampling_cpu_clock | sec    |   0.000457 | 0.000457 | 0.000457 | 0.000457 | 0.000000 | 0.000000 |  100.0 |
| |12>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      1 |      4 | sampling_cpu_clock | sec    |   0.001801 | 0.001801 | 0.001801 | 0.001801 | 0.000000 | 0.000000 |    0.0 |
| |12>>>         |___sigaction                                                                                             |      1 |      5 | sampling_cpu_clock | sec    |   0.001801 | 0.001801 | 0.001801 | 0.001801 | 0.000000 | 0.000000 |  100.0 |
| |12>>>     |___sigaction                                                                                                 |     13 |      3 | sampling_cpu_clock | sec    |   0.023010 | 0.001770 | 0.000043 | 0.002035 | 0.000000 | 0.000562 |  100.0 |
| |13>>> pthread_condattr_setpshared                                                                                       | 139191 |      0 | sampling_cpu_clock | sec    | 259.370768 | 0.001863 | 0.000013 | 0.445065 | 0.000002 | 0.001251 |    0.0 |
| |13>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139191 |      1 | sampling_cpu_clock | sec    | 259.370768 | 0.001863 | 0.000013 | 0.445065 | 0.000002 | 0.001251 |    0.0 |
| |13>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139191 |      2 | sampling_cpu_clock | sec    | 259.370768 | 0.001863 | 0.000013 | 0.445065 | 0.000002 | 0.001251 |    0.0 |
| |13>>>     |_omp_fulfill_event                                                                                           | 139183 |      3 | sampling_cpu_clock | sec    | 259.356690 | 0.001863 | 0.000013 | 0.445065 | 0.000002 | 0.001251 |    0.0 |
| |13>>>       |___sigaction                                                                                               | 139182 |      4 | sampling_cpu_clock | sec    | 259.354663 | 0.001863 | 0.000013 | 0.445065 | 0.000002 | 0.001251 |  100.0 |
| |13>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      1 |      4 | sampling_cpu_clock | sec    |   0.002027 | 0.002027 | 0.002027 | 0.002027 | 0.000000 | 0.000000 |    0.0 |
| |13>>>         |___sigaction                                                                                             |      1 |      5 | sampling_cpu_clock | sec    |   0.002027 | 0.002027 | 0.002027 | 0.002027 | 0.000000 | 0.000000 |  100.0 |
| |13>>>     |___sigaction                                                                                                 |      8 |      3 | sampling_cpu_clock | sec    |   0.014078 | 0.001760 | 0.000037 | 0.002020 | 0.000000 | 0.000696 |  100.0 |
| |14>>> pthread_condattr_setpshared                                                                                       | 138843 |      0 | sampling_cpu_clock | sec    | 258.843668 | 0.001864 | 0.000014 | 0.485699 | 0.000002 | 0.001356 |    0.0 |
| |14>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 138843 |      1 | sampling_cpu_clock | sec    | 258.843668 | 0.001864 | 0.000014 | 0.485699 | 0.000002 | 0.001356 |    0.0 |
| |14>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 138843 |      2 | sampling_cpu_clock | sec    | 258.843668 | 0.001864 | 0.000014 | 0.485699 | 0.000002 | 0.001356 |    0.0 |
| |14>>>     |_omp_fulfill_event                                                                                           | 138825 |      3 | sampling_cpu_clock | sec    | 258.811481 | 0.001864 | 0.000014 | 0.485699 | 0.000002 | 0.001356 |    0.0 |
| |14>>>       |___sigaction                                                                                               | 138825 |      4 | sampling_cpu_clock | sec    | 258.811481 | 0.001864 | 0.000014 | 0.485699 | 0.000002 | 0.001356 |  100.0 |
| |14>>>     |___sigaction                                                                                                 |     18 |      3 | sampling_cpu_clock | sec    |   0.032188 | 0.001788 | 0.000017 | 0.002022 | 0.000000 | 0.000573 |  100.0 |
| |15>>> pthread_condattr_setpshared                                                                                       | 139101 |      0 | sampling_cpu_clock | sec    | 259.084669 | 0.001863 | 0.000013 | 0.479844 | 0.000002 | 0.001341 |    0.0 |
| |15>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139101 |      1 | sampling_cpu_clock | sec    | 259.084669 | 0.001863 | 0.000013 | 0.479844 | 0.000002 | 0.001341 |    0.0 |
| |15>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139101 |      2 | sampling_cpu_clock | sec    | 259.084669 | 0.001863 | 0.000013 | 0.479844 | 0.000002 | 0.001341 |    0.0 |
| |15>>>     |_omp_fulfill_event                                                                                           | 139090 |      3 | sampling_cpu_clock | sec    | 259.062950 | 0.001863 | 0.000013 | 0.479844 | 0.000002 | 0.001341 |    0.0 |
| |15>>>       |___sigaction                                                                                               | 139090 |      4 | sampling_cpu_clock | sec    | 259.062950 | 0.001863 | 0.000013 | 0.479844 | 0.000002 | 0.001341 |  100.0 |
| |15>>>     |___sigaction                                                                                                 |     11 |      3 | sampling_cpu_clock | sec    |   0.021719 | 0.001974 | 0.001904 | 0.002141 | 0.000000 | 0.000071 |  100.0 |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
